ID,PRICE,LIVING_AREA,LOCATION
145995634,1.750.000 €,333 m²,"Laubenheim, Mainz"
146171016,1.290.000 €,267 m²,"Nordost, Wiesbaden"
139488868,1.400.000 €,222 m²,"Idstein, Rheingau-Taunus-Kreis"
146899729,597.340 €,290 m²,"Nackenheim, Mainz-Bingen (Kreis)"
146525168,795.000 €,210 m²,"Hechtsheim, Mainz"
139189049,739.000 €,336 m²,"Wölfersheim, Wetteraukreis"
139466834,599.000 €,410 m²,"Ranstadt, Wetteraukreis"
136231525,650.000 €,152 m²,"Biebrich, Wiesbaden"
144914103,585.000 €,"149,3 m²","Eberstadt, Darmstadt"
145808370,499.000 €,106 m²,"Biebrich, Wiesbaden"
138462381,1.100.000 €,139 m²,"Klarenthal, Wiesbaden"
144216554,699.000 €,205 m²,"Pfungstadt, Darmstadt-Dieburg (Kreis)"
145575795,595.000 €,200 m²,"Riedstadt, Groß-Gerau (Kreis)"
145522667,798.000 €,216 m²,"Strietwald, Aschaffenburg"
147091493,525.000 €,143 m²,"Ranstadt, Wetteraukreis"
146169642,1.350.000 €,349 m²,"Mühltal, Darmstadt-Dieburg (Kreis)"
147129701,799.900 €,260 m²,"Pfungstadt, Darmstadt-Dieburg (Kreis)"
146408494,458.000 €,"181,4 m²","Grävenwiesbach, Hochtaunuskreis"
142561501,390.000 €,188 m²,"Ranstadt, Wetteraukreis"
142536092,495.000 €,148 m²,"Ober-Ramstadt, Darmstadt-Dieburg (Kreis)"
144342794,820.000 €,251 m²,"Pfungstadt, Darmstadt-Dieburg (Kreis)"
143455655,820.000 €,251 m²,"Pfungstadt, Darmstadt-Dieburg (Kreis)"
144538107,719.000 €,236 m²,"Riedstadt, Groß-Gerau (Kreis)"
137597610,750.000 €,123 m²,"Dotzheim, Wiesbaden"
147158730,895.000 €,300 m²,"Taunusstein, Rheingau-Taunus-Kreis"
146294353,492.400 €,"158,48 m²","Hünstetten, Rheingau-Taunus-Kreis"
146891506,980.000 €,320 m²,"Bad Camberg, Limburg-Weilburg (Kreis)"
147115195,899.000 €,"152,9 m²","Schierstein, Wiesbaden"
147114812,949.000 €,"152,9 m²","Schierstein, Wiesbaden"
143700063,395.000 €,124 m²,"Butzbach, Wetteraukreis"
147138404,1.640.000 €,280 m²,"Gonsenheim, Mainz"
146295838,520.000 €,"317,68 m²","Bad Camberg, Limburg-Weilburg (Kreis)"
146135505,180.000 €,74 m²,"Oppenheim, Mainz-Bingen (Kreis)"
144868186,618.500 €,"255,53 m²","Otzberg, Darmstadt-Dieburg (Kreis)"
144991748,980.000 €,420 m²,"Goldbach, Aschaffenburg (Kreis)"
145574210,1.756.912 €,826 m²,"Finthen, Mainz"
145871852,780.000 €,154 m²,"Budenheim, Mainz-Bingen (Kreis)"
142720563,745.000 €,184 m²,"Seeheim-Jugenheim, Darmstadt-Dieburg (Kreis)"
146440546,580.000 €,107 m²,"Budenheim, Mainz-Bingen (Kreis)"
147039313,3.198.000 €,348 m²,"Obernau, Aschaffenburg"
